deposit_the_first,age,gender,gift,rates,special_benefits,account_type
37823,18,Both,Yes,4,No,7
7317,16,Both,Yes,4,No,7
45620,3,Both,Yes,4,No,7
90379,10,Both,Yes,4,No,7
74801,2,Both,Yes,4,No,7
99273,6,Both,Yes,4,No,7
1424,9,Both,Yes,4,No,7
28982,1,Both,Yes,4,No,7
80043,6,Both,Yes,4,No,7
9771,4,Both,Yes,4,No,7
57335,9,Both,Yes,4,No,7
71581,7,Both,Yes,4,No,7
78886,13,Both,Yes,4,No,7
45632,14,Both,Yes,4,No,7
69690,14,Both,Yes,4,No,7
58963,13,Both,Yes,4,No,7
64680,12,Both,Yes,4,No,7
25562,4,Both,Yes,4,No,7
51025,10,Both,Yes,4,No,7
96758,17,Both,Yes,4,No,7
24445,11,Both,Yes,4,No,7
93285,14,Both,Yes,4,No,7
81310,2,Both,Yes,4,No,7
74717,1,Both,Yes,4,No,7
667,18,Both,Yes,4,No,7
46463,12,Both,Yes,4,No,7
27250,12,Both,Yes,4,No,7
36147,7,Both,Yes,4,No,7
44492,1,Both,Yes,4,No,7
57951,4,Both,Yes,4,No,7
13939,18,Both,Yes,4,No,7
42250,11,Both,Yes,4,No,7
36754,18,Both,Yes,4,No,7
78003,15,Both,Yes,4,No,7
93359,5,Both,Yes,4,No,7
71046,1,Both,Yes,4,No,7
18630,7,Both,Yes,4,No,7
41784,13,Both,Yes,4,No,7
37757,8,Both,Yes,4,No,7
37834,5,Both,Yes,4,No,7
34519,15,Both,Yes,4,No,7
55633,10,Both,Yes,4,No,7
93160,18,Both,Yes,4,No,7
41102,16,Both,Yes,4,No,7
2762,7,Both,Yes,4,No,7
49239,13,Both,Yes,4,No,7
72577,10,Both,Yes,4,No,7
14476,8,Both,Yes,4,No,7
47377,12,Both,Yes,4,No,7
3392,9,Both,Yes,4,No,7
80903,18,Both,Yes,4,No,7
98092,15,Both,Yes,4,No,7
94964,4,Both,Yes,4,No,7
36480,6,Both,Yes,4,No,7
97104,15,Both,Yes,4,No,7
65907,2,Both,Yes,4,No,7
99607,14,Both,Yes,4,No,7
50198,5,Both,Yes,4,No,7
46844,8,Both,Yes,4,No,7
12613,10,Both,Yes,4,No,7
2873,7,Both,Yes,4,No,7
64538,5,Both,Yes,4,No,7
49050,17,Both,Yes,4,No,7
15552,3,Both,Yes,4,No,7
34756,14,Both,Yes,4,No,7
78513,14,Both,Yes,4,No,7
57684,9,Both,Yes,4,No,7
51013,6,Both,Yes,4,No,7
25764,9,Both,Yes,4,No,7
25954,2,Both,Yes,4,No,7
88295,3,Both,Yes,4,No,7
42406,7,Both,Yes,4,No,7
7622,8,Both,Yes,4,No,7
60865,1,Both,Yes,4,No,7
62660,15,Both,Yes,4,No,7
47094,10,Both,Yes,4,No,7
37935,6,Both,Yes,4,No,7
42448,7,Both,Yes,4,No,7
80757,5,Both,Yes,4,No,7
26380,5,Both,Yes,4,No,7
5464,6,Both,Yes,4,No,7
23010,18,Both,Yes,4,No,7
91786,18,Both,Yes,4,No,7
7850,9,Both,Yes,4,No,7
13458,4,Both,Yes,4,No,7
69661,3,Both,Yes,4,No,7
59681,16,Both,Yes,4,No,7
2772,8,Both,Yes,4,No,7
26772,14,Both,Yes,4,No,7
22838,3,Both,Yes,4,No,7
62786,3,Both,Yes,4,No,7
19092,10,Both,Yes,4,No,7
1219,8,Both,Yes,4,No,7
46745,5,Both,Yes,4,No,7
34785,15,Both,Yes,4,No,7
69369,16,Both,Yes,4,No,7
8295,15,Both,Yes,4,No,7
34264,7,Both,Yes,4,No,7
83413,10,Both,Yes,4,No,7
13069,14,Both,Yes,4,No,7
53395,3,Both,Yes,4,No,7
24130,14,Both,Yes,4,No,7
25840,2,Both,Yes,4,No,7
5057,4,Both,Yes,4,No,7
77254,3,Both,Yes,4,No,7
17165,2,Both,Yes,4,No,7
55258,8,Both,Yes,4,No,7
86053,9,Both,Yes,4,No,7
6624,10,Both,Yes,4,No,7
52154,12,Both,Yes,4,No,7
49009,14,Both,Yes,4,No,7
1888,10,Both,Yes,4,No,7
4773,2,Both,Yes,4,No,7
67385,17,Both,Yes,4,No,7
22226,12,Both,Yes,4,No,7
13750,12,Both,Yes,4,No,7
93920,10,Both,Yes,4,No,7
56073,13,Both,Yes,4,No,7
45986,5,Both,Yes,4,No,7
37437,3,Both,Yes,4,No,7
44813,1,Both,Yes,4,No,7
8317,8,Both,Yes,4,No,7
54316,2,Both,Yes,4,No,7
14182,10,Both,Yes,4,No,7
85381,17,Both,Yes,4,No,7
70226,15,Both,Yes,4,No,7
71287,3,Both,Yes,4,No,7
43698,18,Both,Yes,4,No,7
82507,16,Both,Yes,4,No,7
93082,4,Both,Yes,4,No,7
22702,8,Both,Yes,4,No,7
87815,6,Both,Yes,4,No,7
23504,15,Both,Yes,4,No,7
34626,5,Both,Yes,4,No,7
50269,16,Both,Yes,4,No,7
71244,12,Both,Yes,4,No,7
41443,12,Both,Yes,4,No,7
97227,1,Both,Yes,4,No,7
36632,4,Both,Yes,4,No,7
85740,13,Both,Yes,4,No,7
73543,1,Both,Yes,4,No,7
52615,5,Both,Yes,4,No,7
37150,17,Both,Yes,4,No,7
57397,17,Both,Yes,4,No,7
34831,5,Both,Yes,4,No,7
57573,16,Both,Yes,4,No,7
20287,7,Both,Yes,4,No,7
56589,14,Both,Yes,4,No,7
56723,9,Both,Yes,4,No,7
22391,2,Both,Yes,4,No,7
78876,16,Both,Yes,4,No,7
15034,3,Both,Yes,4,No,7
13702,17,Both,Yes,4,No,7
85066,5,Both,Yes,4,No,7
64434,16,Both,Yes,4,No,7
23820,18,Both,Yes,4,No,7
45976,7,Both,Yes,4,No,7
67943,7,Both,Yes,4,No,7
60072,10,Both,Yes,4,No,7
40947,1,Both,Yes,4,No,7
32188,10,Both,Yes,4,No,7
47773,14,Both,Yes,4,No,7
52615,10,Both,Yes,4,No,7
75918,15,Both,Yes,4,No,7
49189,1,Both,Yes,4,No,7
68488,9,Both,Yes,4,No,7
45263,13,Both,Yes,4,No,7
76896,8,Both,Yes,4,No,7
93172,11,Both,Yes,4,No,7
69738,11,Both,Yes,4,No,7
12237,5,Both,Yes,4,No,7
96360,14,Both,Yes,4,No,7
88434,14,Both,Yes,4,No,7
19908,11,Both,Yes,4,No,7
54830,17,Both,Yes,4,No,7
35665,7,Both,Yes,4,No,7
88823,3,Both,Yes,4,No,7
18938,1,Both,Yes,4,No,7
6551,1,Both,Yes,4,No,7
80851,13,Both,Yes,4,No,7
92407,4,Both,Yes,4,No,7
82645,7,Both,Yes,4,No,7
96403,10,Both,Yes,4,No,7
1717,13,Both,Yes,4,No,7
90523,3,Both,Yes,4,No,7
15035,6,Both,Yes,4,No,7
49321,13,Both,Yes,4,No,7
9861,3,Both,Yes,4,No,7
78107,4,Both,Yes,4,No,7
43410,2,Both,Yes,4,No,7
96173,6,Both,Yes,4,No,7
33486,8,Both,Yes,4,No,7
43262,10,Both,Yes,4,No,7
58299,16,Both,Yes,4,No,7
38077,9,Both,Yes,4,No,7
20280,8,Both,Yes,4,No,7
76774,16,Both,Yes,4,No,7
60699,17,Both,Yes,4,No,7
70943,6,Both,Yes,4,No,7
6166,5,Both,Yes,4,No,7
78486,11,Both,Yes,4,No,7
57831,8,Both,Yes,4,No,7
3983,11,Both,Yes,4,No,7
74133,16,Both,Yes,4,No,7
25423,16,Both,Yes,4,No,7
76107,5,Both,Yes,4,No,7
12294,9,Both,Yes,4,No,7
9674,9,Both,Yes,4,No,7
93017,12,Both,Yes,4,No,7
43602,9,Both,Yes,4,No,7
18089,4,Both,Yes,4,No,7
23693,17,Both,Yes,4,No,7
11053,5,Both,Yes,4,No,7
21768,11,Both,Yes,4,No,7
49832,12,Both,Yes,4,No,7
49793,14,Both,Yes,4,No,7
30375,5,Both,Yes,4,No,7
44467,9,Both,Yes,4,No,7
4403,10,Both,Yes,4,No,7
68173,8,Both,Yes,4,No,7
38801,12,Both,Yes,4,No,7
74364,15,Both,Yes,4,No,7
67170,7,Both,Yes,4,No,7
66580,6,Both,Yes,4,No,7
92217,12,Both,Yes,4,No,7
94576,11,Both,Yes,4,No,7
6819,6,Both,Yes,4,No,7
96884,5,Both,Yes,4,No,7
75188,8,Both,Yes,4,No,7
78409,17,Both,Yes,4,No,7
32961,10,Both,Yes,4,No,7
28797,1,Both,Yes,4,No,7
45738,14,Both,Yes,4,No,7
81453,1,Both,Yes,4,No,7
38671,7,Both,Yes,4,No,7
37643,11,Both,Yes,4,No,7
33669,13,Both,Yes,4,No,7
12706,16,Both,Yes,4,No,7
39136,5,Both,Yes,4,No,7
43661,17,Both,Yes,4,No,7
56734,10,Both,Yes,4,No,7
45473,5,Both,Yes,4,No,7
20216,3,Both,Yes,4,No,7
55949,10,Both,Yes,4,No,7
66135,18,Both,Yes,4,No,7
71189,5,Both,Yes,4,No,7
20443,12,Both,Yes,4,No,7
44314,9,Both,Yes,4,No,7
43075,7,Both,Yes,4,No,7
53660,16,Both,Yes,4,No,7
70915,15,Both,Yes,4,No,7
84218,3,Both,Yes,4,No,7
12611,1,Both,Yes,4,No,7
32538,5,Both,Yes,4,No,7
97838,5,Both,Yes,4,No,7
80812,16,Both,Yes,4,No,7
38950,10,Both,Yes,4,No,7
2114,8,Both,Yes,4,No,7
68483,4,Both,Yes,4,No,7
57504,2,Both,Yes,4,No,7
11044,15,Both,Yes,4,No,7
89928,14,Both,Yes,4,No,7
43747,11,Both,Yes,4,No,7
90532,10,Both,Yes,4,No,7
67341,5,Both,Yes,4,No,7
18729,14,Both,Yes,4,No,7
26830,3,Both,Yes,4,No,7
84745,14,Both,Yes,4,No,7
91894,3,Both,Yes,4,No,7
7806,4,Both,Yes,4,No,7
54148,10,Both,Yes,4,No,7
79376,14,Both,Yes,4,No,7
32165,5,Both,Yes,4,No,7
17140,10,Both,Yes,4,No,7
88149,2,Both,Yes,4,No,7
23757,17,Both,Yes,4,No,7
92043,13,Both,Yes,4,No,7
57180,9,Both,Yes,4,No,7
94537,1,Both,Yes,4,No,7
26526,9,Both,Yes,4,No,7
55761,12,Both,Yes,4,No,7
30679,12,Both,Yes,4,No,7
85326,11,Both,Yes,4,No,7
98294,8,Both,Yes,4,No,7
59816,12,Both,Yes,4,No,7
30591,7,Both,Yes,4,No,7
61473,9,Both,Yes,4,No,7
4828,15,Both,Yes,4,No,7
18315,9,Both,Yes,4,No,7
42794,11,Both,Yes,4,No,7
98465,6,Both,Yes,4,No,7
15477,3,Both,Yes,4,No,7
99851,6,Both,Yes,4,No,7
67218,11,Both,Yes,4,No,7
93950,1,Both,Yes,4,No,7
12580,12,Both,Yes,4,No,7
83831,15,Both,Yes,4,No,7
17659,17,Both,Yes,4,No,7
83659,8,Both,Yes,4,No,7
8132,7,Both,Yes,4,No,7
33710,12,Both,Yes,4,No,7
93361,9,Both,Yes,4,No,7
56948,8,Both,Yes,4,No,7
95140,10,Both,Yes,4,No,7
93011,17,Both,Yes,4,No,7
70790,12,Both,Yes,4,No,7
26319,12,Both,Yes,4,No,7
92263,16,Both,Yes,4,No,7
91508,15,Both,Yes,4,No,7
66615,14,Both,Yes,4,No,7
72139,15,Both,Yes,4,No,7
14156,15,Both,Yes,4,No,7
44595,16,Both,Yes,4,No,7
11089,13,Both,Yes,4,No,7
67816,6,Both,Yes,4,No,7
63042,2,Both,Yes,4,No,7
14486,7,Both,Yes,4,No,7
39515,5,Both,Yes,4,No,7
74859,10,Both,Yes,4,No,7
61721,3,Both,Yes,4,No,7
83277,17,Both,Yes,4,No,7
7350,7,Both,Yes,4,No,7
28274,7,Both,Yes,4,No,7
64556,18,Both,Yes,4,No,7
39810,3,Both,Yes,4,No,7
27522,15,Both,Yes,4,No,7
82081,3,Both,Yes,4,No,7
27153,7,Both,Yes,4,No,7
29010,3,Both,Yes,4,No,7
44688,4,Both,Yes,4,No,7
67563,12,Both,Yes,4,No,7
85389,5,Both,Yes,4,No,7
5454,5,Both,Yes,4,No,7
21313,7,Both,Yes,4,No,7
68596,4,Both,Yes,4,No,7
99386,16,Both,Yes,4,No,7
44226,15,Both,Yes,4,No,7
80235,10,Both,Yes,4,No,7
83075,9,Both,Yes,4,No,7
11603,5,Both,Yes,4,No,7
47506,9,Both,Yes,4,No,7
34586,4,Both,Yes,4,No,7
20414,17,Both,Yes,4,No,7
3655,1,Both,Yes,4,No,7
29626,10,Both,Yes,4,No,7
90187,14,Both,Yes,4,No,7
54756,13,Both,Yes,4,No,7
42580,1,Both,Yes,4,No,7
52445,9,Both,Yes,4,No,7
83247,12,Both,Yes,4,No,7
59077,8,Both,Yes,4,No,7
906,7,Both,Yes,4,No,7
21118,9,Both,Yes,4,No,7
74536,3,Both,Yes,4,No,7
64684,1,Both,Yes,4,No,7
41619,2,Both,Yes,4,No,7
60949,9,Both,Yes,4,No,7
79104,17,Both,Yes,4,No,7
44769,11,Both,Yes,4,No,7
79955,11,Both,Yes,4,No,7
16369,13,Both,Yes,4,No,7
58022,2,Both,Yes,4,No,7
98233,5,Both,Yes,4,No,7
67242,1,Both,Yes,4,No,7
56620,5,Both,Yes,4,No,7
6526,1,Both,Yes,4,No,7
57047,4,Both,Yes,4,No,7
22077,7,Both,Yes,4,No,7
7531,15,Both,Yes,4,No,7
84097,8,Both,Yes,4,No,7
25318,15,Both,Yes,4,No,7
44821,5,Both,Yes,4,No,7
3735,14,Both,Yes,4,No,7
67527,17,Both,Yes,4,No,7
22549,17,Both,Yes,4,No,7
58823,3,Both,Yes,4,No,7
36497,1,Both,Yes,4,No,7
21086,11,Both,Yes,4,No,7
50053,12,Both,Yes,4,No,7
98207,9,Both,Yes,4,No,7
67386,17,Both,Yes,4,No,7
23641,18,Both,Yes,4,No,7
61546,7,Both,Yes,4,No,7
79363,5,Both,Yes,4,No,7
57592,16,Both,Yes,4,No,7
33743,18,Both,Yes,4,No,7
62464,17,Both,Yes,4,No,7
13238,18,Both,Yes,4,No,7
90199,3,Both,Yes,4,No,7
26093,1,Both,Yes,4,No,7
59619,15,Both,Yes,4,No,7
66149,2,Both,Yes,4,No,7
82099,2,Both,Yes,4,No,7
5804,9,Both,Yes,4,No,7
6112,6,Both,Yes,4,No,7
73154,15,Both,Yes,4,No,7
64545,7,Both,Yes,4,No,7
18103,16,Both,Yes,4,No,7
14373,7,Both,Yes,4,No,7
9337,9,Both,Yes,4,No,7
19433,14,Both,Yes,4,No,7
23282,8,Both,Yes,4,No,7
92280,1,Both,Yes,4,No,7
41986,7,Both,Yes,4,No,7
66508,13,Both,Yes,4,No,7
65755,17,Both,Yes,4,No,7
9676,4,Both,Yes,4,No,7
13378,3,Both,Yes,4,No,7
79648,10,Both,Yes,4,No,7
12595,5,Both,Yes,4,No,7
77787,12,Both,Yes,4,No,7
91697,10,Both,Yes,4,No,7
60203,18,Both,Yes,4,No,7
81171,10,Both,Yes,4,No,7
14087,15,Both,Yes,4,No,7
57748,9,Both,Yes,4,No,7
41152,5,Both,Yes,4,No,7
70014,4,Both,Yes,4,No,7
16611,13,Both,Yes,4,No,7
14678,14,Both,Yes,4,No,7
33599,12,Both,Yes,4,No,7
39476,14,Both,Yes,4,No,7
85555,15,Both,Yes,4,No,7
9126,7,Both,Yes,4,No,7
81907,18,Both,Yes,4,No,7
68072,1,Both,Yes,4,No,7
34455,5,Both,Yes,4,No,7
66056,14,Both,Yes,4,No,7
19994,10,Both,Yes,4,No,7
49739,6,Both,Yes,4,No,7
70713,17,Both,Yes,4,No,7
97339,14,Both,Yes,4,No,7
30851,6,Both,Yes,4,No,7
26595,8,Both,Yes,4,No,7
71025,3,Both,Yes,4,No,7
76056,18,Both,Yes,4,No,7
49743,6,Both,Yes,4,No,7
83092,16,Both,Yes,4,No,7
73681,5,Both,Yes,4,No,7
61642,1,Both,Yes,4,No,7
56643,3,Both,Yes,4,No,7
56481,1,Both,Yes,4,No,7
52380,18,Both,Yes,4,No,7
51795,12,Both,Yes,4,No,7
70123,18,Both,Yes,4,No,7
32164,4,Both,Yes,4,No,7
89361,14,Both,Yes,4,No,7
8059,15,Both,Yes,4,No,7
68615,1,Both,Yes,4,No,7
49943,4,Both,Yes,4,No,7
31635,17,Both,Yes,4,No,7
36865,16,Both,Yes,4,No,7
73756,2,Both,Yes,4,No,7
68432,7,Both,Yes,4,No,7
